state,declaration_type,fy_declared,incident_type,incident_begin_date,incident_end_date
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
TX,DR,2005,Hurricane,2005-09-23T00:00:00Z,2005-10-14T00:00:00Z
CA,FM,2005,Fire,2005-09-28T00:00:00Z,2005-10-10T00:00:00Z
CA,FM,2005,Fire,2005-09-28T00:00:00Z,2005-10-10T00:00:00Z
DE,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
DE,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
DE,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
NY,EM,2005,Hurricane,2005-08-29T00:00:00Z,2005-10-01T00:00:00Z
CA,FM,2006,Fire,2005-10-05T00:00:00Z,2005-10-10T00:00:00Z
CA,FM,2006,Fire,2005-10-05T00:00:00Z,2005-10-08T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
NC,DR,2006,Hurricane,2005-09-11T00:00:00Z,2005-09-17T00:00:00Z
MA,EM,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-22T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
FL,DR,2006,Hurricane,2005-10-23T00:00:00Z,2005-11-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
NH,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-18T00:00:00Z
IN,DR,2006,Tornado,2005-11-06T00:00:00Z,2005-11-06T00:00:00Z
IN,DR,2006,Tornado,2005-11-06T00:00:00Z,2005-11-06T00:00:00Z
MP,DR,2006,Typhoon,2005-08-30T00:00:00Z,2005-09-01T00:00:00Z
MP,DR,2006,Typhoon,2005-08-30T00:00:00Z,2005-09-01T00:00:00Z
MP,DR,2006,Typhoon,2005-08-30T00:00:00Z,2005-09-01T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
MA,DR,2006,Severe Storm,2005-10-07T00:00:00Z,2005-10-16T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
PR,DR,2006,Severe Storm,2005-10-09T00:00:00Z,2005-10-15T00:00:00Z
KS,DR,2006,Severe Storm,2005-10-01T00:00:00Z,2005-10-02T00:00:00Z
KS,DR,2006,Severe Storm,2005-10-01T00:00:00Z,2005-10-02T00:00:00Z
KS,DR,2006,Severe Storm,2005-10-01T00:00:00Z,2005-10-02T00:00:00Z
KS,DR,2006,Severe Storm,2005-10-01T00:00:00Z,2005-10-02T00:00:00Z
KS,DR,2006,Severe Storm,2005-10-01T00:00:00Z,2005-10-02T00:00:00Z
CA,FM,2006,Fire,2005-11-18T00:00:00Z,2005-11-23T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
ND,DR,2006,Snowstorm,2005-10-04T00:00:00Z,2005-10-06T00:00:00Z
OK,FM,2006,Fire,2005-11-27T00:00:00Z,
OK,FM,2006,Fire,2005-11-27T00:00:00Z,
OK,FM,2006,Fire,2005-11-29T00:00:00Z,
KY,DR,2006,Severe Storm,2005-11-15T00:00:00Z,2005-11-15T00:00:00Z
KY,DR,2006,Severe Storm,2005-11-15T00:00:00Z,2005-11-15T00:00:00Z
OK,FM,2006,Fire,2005-11-27T00:00:00Z,
AK,DR,2006,Severe Storm,2005-09-22T00:00:00Z,2005-09-26T00:00:00Z
AK,DR,2006,Severe Storm,2005-09-22T00:00:00Z,2005-09-26T00:00:00Z
AK,DR,2006,Severe Storm,2005-09-22T00:00:00Z,2005-09-26T00:00:00Z
AK,DR,2006,Severe Storm,2005-09-22T00:00:00Z,2005-09-26T00:00:00Z
CT,DR,2006,Severe Storm,2005-10-14T00:00:00Z,2005-10-15T00:00:00Z
CT,DR,2006,Severe Storm,2005-10-14T00:00:00Z,2005-10-15T00:00:00Z
CT,DR,2006,Severe Storm,2005-10-14T00:00:00Z,2005-10-15T00:00:00Z
CT,DR,2006,Severe Storm,2005-10-14T00:00:00Z,2005-10-15T00:00:00Z
CT,DR,2006,Severe Storm,2005-10-14T00:00:00Z,2005-10-15T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
SD,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
OK,FM,2006,Fire,2005-12-27T00:00:00Z,
TX,FM,2006,Fire,2005-12-27T00:00:00Z,
OK,FM,2006,Fire,2005-12-26T00:00:00Z,2005-12-29T00:00:00Z
TX,FM,2006,Fire,2005-12-27T00:00:00Z,
OK,FM,2006,Fire,2005-12-29T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
TX,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
TX,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
OK,FM,2006,Fire,2006-01-01T00:00:00Z,
NM,FM,2006,Fire,2006-01-01T00:00:00Z,2006-01-04T00:00:00Z
NM,FM,2006,Fire,2006-01-01T00:00:00Z,2006-01-04T00:00:00Z
OK,FM,2006,Fire,2006-01-03T00:00:00Z,
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
MN,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-29T00:00:00Z
ND,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-30T00:00:00Z
ND,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-30T00:00:00Z
ND,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-30T00:00:00Z
ND,DR,2006,Severe Storm,2005-11-27T00:00:00Z,2005-11-30T00:00:00Z
TX,FM,2006,Fire,2006-01-05T00:00:00Z,
TX,FM,2006,Fire,2006-01-05T00:00:00Z,
TX,FM,2006,Fire,2006-01-05T00:00:00Z,
TX,FM,2006,Fire,2006-01-07T00:00:00Z,
OK,FM,2006,Fire,2006-01-08T00:00:00Z,
TX,FM,2006,Fire,2006-01-08T00:00:00Z,
CO,FM,2006,Fire,2006-01-07T00:00:00Z,2006-01-16T00:00:00Z
CO,FM,2006,Fire,2006-01-07T00:00:00Z,2006-01-16T00:00:00Z
OK,FM,2006,Fire,2006-01-09T00:00:00Z,
OK,FM,2006,Fire,2006-01-09T00:00:00Z,
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
OK,DR,2006,Fire,2005-11-27T00:00:00Z,2006-03-31T00:00:00Z
